doc_id	relation_id	relation_name	gene_words	hpoterm_words	words
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_49_49_47_47	LPL/HP:0002665|Lymphoma	{49}	{47}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_49_49_41_41	LPL/HP:0002665|Lymphoma	{49}	{41}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_49_49_32_32	LPL/HP:0002665|Lymphoma	{49}	{32}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_49_49_23_23	LPL/HP:0002665|Lymphoma	{49}	{23}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_49_49_17_17	LPL/HP:0002665|Lymphoma	{49}	{17}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_49_49_6_6	LPL/HP:0002665|Lymphoma	{49}	{6}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_61_63	NS/HP:0001919|Acute kidney injury	{54}	{61,62,63}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_52_52	NS/HP:0002665|Lymphoma	{54}	{52}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_26_26_42_42	SDHD/HP:0002666|Pheochromocytoma	{26}	{42}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_26_26_40_40	SDHD/HP:0002668|Paraganglioma	{26}	{40}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_26_26_42_42_UNSUP	SDHD/HP:0002666|Pheochromocytoma	{26}	{42}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_26_26_40_40_UNSUP	SDHD/HP:0002668|Paraganglioma	{26}	{40}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_304_304_26_26_36_36	SDHD/HP:0002668|Paraganglioma	{26}	{36}	{Baysal,BE,",",Ferrell,RE,",","\\\\",/,Villett-Brozick,_,],E,",",Lawrence,EC,",",Myssiorek,D,",",et,al.,(,2000,),Mutations,in,SDHD,",",a,mitochondrial,complex,II,gene,",",in,hereditary,paraganglioma,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_304_304_26_26_36_36_UNSUP	SDHD/HP:0002668|Paraganglioma	{26}	{36}	{Baysal,BE,",",Ferrell,RE,",","\\\\",/,Villett-Brozick,_,],E,",",Lawrence,EC,",",Myssiorek,D,",",et,al.,(,2000,),Mutations,in,SDHD,",",a,mitochondrial,complex,II,gene,",",in,hereditary,paraganglioma,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_307_307_14_14_30_30	SDH/HP:0002668|Paraganglioma	{14}	{30}	{Bayley,_,],P,",",Devilee,P,",",Taschner,PE,(,2005,),The,SDH,mutation,database,:,An,online,resource,for,succinate,dehydrogenase,sequence,variants,involved,in,pheochromocytoma,",",paraganglioma,and,mitochondrial,complex,II,deﬁciency,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_307_307_14_14_28_28	SDH/HP:0002666|Pheochromocytoma	{14}	{28}	{Bayley,_,],P,",",Devilee,P,",",Taschner,PE,(,2005,),The,SDH,mutation,database,:,An,online,resource,for,succinate,dehydrogenase,sequence,variants,involved,in,pheochromocytoma,",",paraganglioma,and,mitochondrial,complex,II,deﬁciency,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_307_307_14_14_30_30_UNSUP	SDH/HP:0002668|Paraganglioma	{14}	{30}	{Bayley,_,],P,",",Devilee,P,",",Taschner,PE,(,2005,),The,SDH,mutation,database,:,An,online,resource,for,succinate,dehydrogenase,sequence,variants,involved,in,pheochromocytoma,",",paraganglioma,and,mitochondrial,complex,II,deﬁciency,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_307_307_14_14_28_28_UNSUP	SDH/HP:0002666|Pheochromocytoma	{14}	{28}	{Bayley,_,],P,",",Devilee,P,",",Taschner,PE,(,2005,),The,SDH,mutation,database,:,An,online,resource,for,succinate,dehydrogenase,sequence,variants,involved,in,pheochromocytoma,",",paraganglioma,and,mitochondrial,complex,II,deﬁciency,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_journal.pmed.0030167.pdf_329_329_26_26_23_24	LHON/HP:0001138|Optic neuropathy	{26}	{23,24}	{Rather,",",some,complex,susceptibility,background,for,tumorigenesis,might,be,anticipated,—,in,analogy,to,some,mtDNA,diseases,such,as,Leber,’s,hereditary,optic,neuropathy,(,LHON,),[,6,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pmed.0030167.pdf_439_439_6_6_23_24	AR/HP:0000819|Diabetes mellitus	{6}	{23,24}	{AshrafR,",",Aamir,K,",",Shaikh,AR,",",Ahmed,T,(,2005,),Effect,of,garlic,on,dyslipidemia,in,patients,with,type,2,diabetes,mellitus,.,]}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_47_47	NS/HP:0002665|Lymphoma	{54}	{47}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_41_41	NS/HP:0002665|Lymphoma	{54}	{41}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_32_32	NS/HP:0002665|Lymphoma	{54}	{32}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_23_23	NS/HP:0002665|Lymphoma	{54}	{23}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_17_17	NS/HP:0002665|Lymphoma	{54}	{17}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_54_54_6_6	NS/HP:0002665|Lymphoma	{54}	{6}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_118_118_75_75_61_63	NA/HP:0001919|Acute kidney injury	{75}	{61,62,63}	{CLL/SLL,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,",",DLBCL,:,diffuse,larger,B,~,ce,|,|,lymphoma,",",T/NK,:,T/NK,cell,lymphoma,",",TCL,:,T,~,ce,|,|,lymphoma,",",MALT,:,mucosa,»,associated,lymphoid,tissue,lymphoma,",",MCL,:,mantle,cell,lymphoma,",",LPL,:,lymphoplasmacytic,lymphoma,",",NS,:,nephritic,syndrome,",",AKI,:,acute,kidney,injury,",",RPGN,:,rapidly,progressive,glomerulonephritis,",",R,:,radiotherapy,",",NA,:,not,available,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_7_7_39_39_27_27	FAS/HP:0100753|Schizophrenia	{39}	{27}	{By,data,—,mining,approaches,",",we,identiﬁed,significant,expression,changes,in,death,receptor,signaling,pathways,in,the,dorsolateral,prefrontal,cortex,(,DLPFC,),of,patients,with,schizophrenia,",",particularly,implicating,the,Tumor,Necrosis,Factor,Superfamily,member,6,(,FAS,),receptor,and,the,Tumor,Necrosis,Factor,[,ligand,],Superfamily,member,13,(,TNFSF13,),in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_7_7_39_39_57_57	FAS/HP:0100753|Schizophrenia	{39}	{57}	{By,data,—,mining,approaches,",",we,identiﬁed,significant,expression,changes,in,death,receptor,signaling,pathways,in,the,dorsolateral,prefrontal,cortex,(,DLPFC,),of,patients,with,schizophrenia,",",particularly,implicating,the,Tumor,Necrosis,Factor,Superfamily,member,6,(,FAS,),receptor,and,the,Tumor,Necrosis,Factor,[,ligand,],Superfamily,member,13,(,TNFSF13,),in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_7_7_54_54_57_57	TNFSF13/HP:0100753|Schizophrenia	{54}	{57}	{By,data,—,mining,approaches,",",we,identiﬁed,significant,expression,changes,in,death,receptor,signaling,pathways,in,the,dorsolateral,prefrontal,cortex,(,DLPFC,),of,patients,with,schizophrenia,",",particularly,implicating,the,Tumor,Necrosis,Factor,Superfamily,member,6,(,FAS,),receptor,and,the,Tumor,Necrosis,Factor,[,ligand,],Superfamily,member,13,(,TNFSF13,),in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_7_7_54_54_27_27	TNFSF13/HP:0100753|Schizophrenia	{54}	{27}	{By,data,—,mining,approaches,",",we,identiﬁed,significant,expression,changes,in,death,receptor,signaling,pathways,in,the,dorsolateral,prefrontal,cortex,(,DLPFC,),of,patients,with,schizophrenia,",",particularly,implicating,the,Tumor,Necrosis,Factor,Superfamily,member,6,(,FAS,),receptor,and,the,Tumor,Necrosis,Factor,[,ligand,],Superfamily,member,13,(,TNFSF13,),in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_12_12_11_11_1_1	TNFSF13/HP:0100753|Schizophrenia	{11}	{1}	{In,schizophrenia,",",we,confirmed,and,replicated,significantly,increased,expression,of,TNFSF13,mRNA,in,the,DLPFC,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_13_13_14_14_10_10	FAS/HP:0100753|Schizophrenia	{14}	{10}	{Also,",",a,significantly,larger,proportion,of,subjects,in,the,schizophrenia,group,had,elevated,FAS,receptor,expression,in,the,DLPFC,relative,to,unaffected,controls,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_16_16_2_6_17_17	BH3_interacting_domain_death_agonist/HP:0100753|Schizophrenia	{2,3,4,5,6}	{17}	{Decreases,in,BH3,interacting,domain,death,agonist,(,BID,),mRNA,transcript,levels,were,found,in,the,schizophrenia,and,bipolar,disorder,groups,affecting,both,the,DLPFC,and,the,OFC,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_21_21_16_16_11_11	TNFSF13/HP:0100753|Schizophrenia	{16}	{11}	{death,cytokine,abnormalities,that,contribute,to,the,observed,brain,pathology,in,schizophrenia,",",and,while,increased,TNFSF13,may,be,associated,with,lower,brain,pH,",",the,change,is,not,necessarily,causally,related,to,brain,pH.,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_195_195_8_8_33_33	parvalbumin/HP:0100753|Schizophrenia	{8}	{33}	{pH,accounted,for,signiﬁcant,amounts,of,variance,in,parvalbumin,(,12,%,),",",somatostatin,(,36,%,),",",DLG4,(,13,%,),and,PPP1R9B,(,11,%,),in,the,schizophrenia,group,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_195_195_14_14_33_33	somatostatin/HP:0100753|Schizophrenia	{14}	{33}	{pH,accounted,for,signiﬁcant,amounts,of,variance,in,parvalbumin,(,12,%,),",",somatostatin,(,36,%,),",",DLG4,(,13,%,),and,PPP1R9B,(,11,%,),in,the,schizophrenia,group,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_195_195_20_20_33_33	DLG4/HP:0100753|Schizophrenia	{20}	{33}	{pH,accounted,for,signiﬁcant,amounts,of,variance,in,parvalbumin,(,12,%,),",",somatostatin,(,36,%,),",",DLG4,(,13,%,),and,PPP1R9B,(,11,%,),in,the,schizophrenia,group,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_195_195_26_26_33_33	PPP1R9B/HP:0100753|Schizophrenia	{26}	{33}	{pH,accounted,for,signiﬁcant,amounts,of,variance,in,parvalbumin,(,12,%,),",",somatostatin,(,36,%,),",",DLG4,(,13,%,),and,PPP1R9B,(,11,%,),in,the,schizophrenia,group,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_200_200_7_7_28_28	TNFSF13/HP:0100843|Glioblastoma	{7}	{28}	{Cell,culture,studies,of,the,relationship,between,TNFSF13,and,FAS,receptor,expression,and,pH,We,tested,experimentally,whether,lowered,intracellular,pH,would,increase,TNFSF13,mRNA,levels,in,cultured,glioblastoma,cells,",",U-87,MG,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_200_200_9_9_28_28	FAS/HP:0100843|Glioblastoma	{9}	{28}	{Cell,culture,studies,of,the,relationship,between,TNFSF13,and,FAS,receptor,expression,and,pH,We,tested,experimentally,whether,lowered,intracellular,pH,would,increase,TNFSF13,mRNA,levels,in,cultured,glioblastoma,cells,",",U-87,MG,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_200_200_23_23_28_28	TNFSF13/HP:0100843|Glioblastoma	{23}	{28}	{Cell,culture,studies,of,the,relationship,between,TNFSF13,and,FAS,receptor,expression,and,pH,We,tested,experimentally,whether,lowered,intracellular,pH,would,increase,TNFSF13,mRNA,levels,in,cultured,glioblastoma,cells,",",U-87,MG,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_210_210_5_5_7_7	TNFSF13/HP:0100843|Glioblastoma	{5}	{7}	{This,was,done,by,adding,TNFSF13,to,glioblastoma,cell,cultures,(,U-87,MG,:,Figure,5C,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_214_214_29_31_43_43	tumor_necrosis_factor/HP:0100753|Schizophrenia	{29,30,31}	{43}	{The,current,study,is,the,ﬁrst,to,speciﬁcally,report,",",conﬁrm,",",and,replicate,in,an,independent,postmortem,tissue,collection,",",an,increase,in,mRNA,transcript,levels,of,the,tumor,necrosis,factor,receptor,ligand,",",TNFSF13,",",in,the,DLPFC,of,patients,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_214_214_35_35_43_43	TNFSF13/HP:0100753|Schizophrenia	{35}	{43}	{The,current,study,is,the,ﬁrst,to,speciﬁcally,report,",",conﬁrm,",",and,replicate,in,an,independent,postmortem,tissue,collection,",",an,increase,in,mRNA,transcript,levels,of,the,tumor,necrosis,factor,receptor,ligand,",",TNFSF13,",",in,the,DLPFC,of,patients,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_294_294_3_3_14_14	TNFSF13/HP:0100753|Schizophrenia	{3}	{14}	{The,increase,in,TNFSF13,mRNA,was,not,evident,in,the,OFC,of,patients,with,schizophrenia,suggesting,that,increased,TNFSF13,expression,in,the,DLPFC,may,not,be,a,nonspeciﬁc,consequence,of,severe,mental,illness,[,3,],.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_294_294_18_18_14_14	TNFSF13/HP:0100753|Schizophrenia	{18}	{14}	{The,increase,in,TNFSF13,mRNA,was,not,evident,in,the,OFC,of,patients,with,schizophrenia,suggesting,that,increased,TNFSF13,expression,in,the,DLPFC,may,not,be,a,nonspeciﬁc,consequence,of,severe,mental,illness,[,3,],.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_296_296_4_4_33_33	TNFSF13/HP:0100753|Schizophrenia	{4}	{33}	{The,robust,abnormality,in,TNFSF13,mRNA,transcript,levels,in,the,DLPFC,warrants,conﬁrmation,at,the,protein,level,as,well,as,further,study,of,factors,contributing,to,the,increased,TNFSF13,expression,in,patients,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_296_296_28_28_33_33	TNFSF13/HP:0100753|Schizophrenia	{28}	{33}	{The,robust,abnormality,in,TNFSF13,mRNA,transcript,levels,in,the,DLPFC,warrants,conﬁrmation,at,the,protein,level,as,well,as,further,study,of,factors,contributing,to,the,increased,TNFSF13,expression,in,patients,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_300_300_2_2_26_26	TNFSF13/HP:0100753|Schizophrenia	{2}	{26}	{Consistent,with,TNFSF13,activating,the,FAS,receptor,pathway,",",we,found,that,TNFSF13,transcript,levels,correlated,strongly,with,FAS,receptor,mRNA,expression,and,that,patients,with,schizophrenia,were,more,likely,to,have,high,FAS,receptor,expression,(,39,%,),in,the,DLPFC,as,compared,to,controls,(,15,%,with,increased,FAS,receptor,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_300_300_5_5_26_26	FAS/HP:0100753|Schizophrenia	{5}	{26}	{Consistent,with,TNFSF13,activating,the,FAS,receptor,pathway,",",we,found,that,TNFSF13,transcript,levels,correlated,strongly,with,FAS,receptor,mRNA,expression,and,that,patients,with,schizophrenia,were,more,likely,to,have,high,FAS,receptor,expression,(,39,%,),in,the,DLPFC,as,compared,to,controls,(,15,%,with,increased,FAS,receptor,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_300_300_12_12_26_26	TNFSF13/HP:0100753|Schizophrenia	{12}	{26}	{Consistent,with,TNFSF13,activating,the,FAS,receptor,pathway,",",we,found,that,TNFSF13,transcript,levels,correlated,strongly,with,FAS,receptor,mRNA,expression,and,that,patients,with,schizophrenia,were,more,likely,to,have,high,FAS,receptor,expression,(,39,%,),in,the,DLPFC,as,compared,to,controls,(,15,%,with,increased,FAS,receptor,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_300_300_18_18_26_26	FAS/HP:0100753|Schizophrenia	{18}	{26}	{Consistent,with,TNFSF13,activating,the,FAS,receptor,pathway,",",we,found,that,TNFSF13,transcript,levels,correlated,strongly,with,FAS,receptor,mRNA,expression,and,that,patients,with,schizophrenia,were,more,likely,to,have,high,FAS,receptor,expression,(,39,%,),in,the,DLPFC,as,compared,to,controls,(,15,%,with,increased,FAS,receptor,),.}
