doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	expectation
journal.pone.0075056.pdf	RELATION_GENEHPOTERM_journal.pone.0075056.pdf_230_230_61_61_42_44	p130/HP:0002038|Protein avoidance	{61}	{42,44}	{To,address,if,single,or,combined,loss,of,these,three,pocket,proteins,recapitulates,the,observed,E7-driven,DNA,damage,in,the,epithelium,of,tongue,and,esophagus,tissues,",",we,utilized,our,germ-line,or,conditional,knockout,mice,in,pRb,",",p107,",",or,p130,protein,for,avoiding,or,decreasing,morbidity,of,mice,[,45,],;,K14Cre/Rb,”,",",Rb,f,"\\"",/,p130,‘,/,',",",K14Cre/Rb,f,"\\"",/,p130,‘,/,',",",Rb,ff/p107,‘,/,',",",and,K14CreER/Rb,’,/,’,/,p107,‘,/,',mice,.}	0.766
SCPDFS_18826.pdf	RELATION_GENEHPOTERM_SCPDFS_18826.pdf_134_134_28_28_5_6	GGT/HP:0001392|Abnormality of the liver	{28}	{5,6}	{In,addition,",",there,were,abnormal,liver,enzymes,",",including,alkaline,phosphatase,(,ALP,),(,447,IU/L,;,reference,value,42-128,IU/L,),",",gamma,glutamyltransferase,(,GGT,),(,115,IU/L,;,reference,value,0,—,40IU/L,),",",aspartate,aminotransferase,(,AST,),(,344,IU/L,;,reference,value,0-37,IU/L,),",",and,alanine,transaminase,(,ALT,),(,47,IU/L,;,reference,value,0-40,IU/L,),.}	0.584
journal.pone.0094993.pdf	RELATION_GENEHPOTERM_journal.pone.0094993.pdf_793_793_27_27_33_34	EZH2/HP:0012125|Prostate cancer	{27}	{33,34}	{Varambally,S,",",Dhanasekaran,Sl,"\\\\",I,",",Zhou,lVI,",",Barrette,TR,",",Kumar-Sinha,C,",",et,al.,(,2002,),The,polycoml,),group,protein,EZH2,is,involved,in,progression,of,prostate,cancer,.}	0.78
journal.ppat.1003021.pdf	RELATION_GENEHPOTERM_journal.ppat.1003021.pdf_963_963_35_35_24_24	BRD4/HP:0100242|Sarcoma	{35}	{24}	{Ottinger,NI,",",Christalla,T,",",Nathan,K,",",Brinkmann,NINI,",",Viejo,~,Borbolla,A,",",et,al.,(,2006,),Kaposi,’s,sarcoma,~,associated,herpesvirus,LANA-1,interacts,with,the,short,variant,of,BRD4,and,releases,cells,from,a,BRD4,-,and,BRD2/RING3,~,induced,G1,cell,cycle,arrest,.}	0.692
journal.pgen.1000642.pdf	RELATION_GENEHPOTERM_journal.pgen.1000642.pdf_22_22_21_21_32_33	USF1/HP:0008356|Combined hyperlipidemia	{21}	{32,33}	{Vazquez,A,",",Cruz,»,Bautista,I,",",Herrera,MF,",",et,al.,(,2009,),A,Systems,Genetics,Approach,lmplicates,USF1,",",FADS3,",",and,Other,Causal,Candidate,Genes,for,Familial,Combined,Hyperlipidemia,.}	0.51
journal.pone.0046464.pdf	RELATION_GENEHPOTERM_journal.pone.0046464.pdf_517_517_22_22_34_35	CDC25A/HP:0001402|Hepatocellular carcinoma	{22}	{34,35}	{Xu,X,",",Yamamoto,H,",",Sakon,1V4,",",Yasui,1V4,",",Ngan,CY,",",et,al.,(,2003,),Overexpression,of,CDC25A,phosphatase,is,associated,with,hypergrowth,activity,and,poor,prognosis,of,human,hepatocellular,carcinomas,.}	0.574
journal.pone.0039460.pdf	RELATION_GENEHPOTERM_journal.pone.0039460.pdf_419_419_8_8_22_22	TLR2/HP:0002090|Pneumonia	{8}	{22}	{Naiki,eta1.,",",however,",",reported,that,neither,TLR2,nor,4,affected,the,magnitude,or,kinetics,of,neutrophil,recruitment,during,adult,C.,pneumoniae,infection,[,17,],.}	0.504
SCPDFS_37265.pdf	RELATION_GENEHPOTERM_SCPDFS_37265.pdf_383_383_15_15_22_23	GNAS/HP:0001737|Pancreatic cysts	{15}	{22,23}	{W.,I,(,inzler,",",N.,Papadopoulos,",",R.H.,Hruban,",",B.,Vogelstein,",",Recurrent,GNAS,mutations,deﬁne,an,unexpected,pathway,for,pancreatic,cyst,development,",",Sci,.}	0.778
journal.pone.0050030.pdf	RELATION_GENEHPOTERM_journal.pone.0050030.pdf_536_536_20_20_23_24	myospryn/HP:0003560|Muscular dystrophy	{20}	{23,24}	{Reynolds,JG,",",McCalmon,SA,",",Donaghey,JA,",",Naya,FJ,(,2008,),Deregulated,protein,kinase,A,signaling,and,myospryn,expression,in,muscular,dystrophy,.}	0.422
journal.pone.0021314.pdf	RELATION_GENEHPOTERM_journal.pone.0021314.pdf_722_722_25_25_30_31	PADI4/HP:0001370|Rheumatoid arthritis	{25}	{30,31}	{Kang,CP,",",Lee,HS,",",Ju,H,",",Cho,H,",",Kang,C,",",et,al.,(,2006,),A,functional,haplotype,of,the,PADI4,gene,associated,with,increased,rheumatoid,arthritis,susceptibility,in,Koreans,.}	0.536
journal.pone.0096466.pdf	RELATION_GENEHPOTERM_journal.pone.0096466.pdf_860_860_6_6_27_27	BIM/HP:0001909|Leukemia	{6}	{27}	{Recent,studies,of,the,pro-apoptotic,protein,BIM,",",which,is,involved,in,the,apoptosis,of,glucocorticoidsensitive,(,CEM-C7,),and,-,resistant,(,CEM-C1,),acute,lymphoblastic,leukemia,CEM,cells,",",have,shown,that,treatment,with,dexamethasone,plus,RU486,blocked,apoptosis,and,BIM,expression,in,CEM-C7,cells,[,65,],.}	0.718
SCPDFS_42965.pdf	RELATION_GENEHPOTERM_SCPDFS_42965.pdf_466_466_20_20_5_5	Fli1/HP:0001909|Leukemia	{20}	{5}	{Erythroleukemia,induction,by,Friend,murine,leukemia,virus,:,Insertional,activation,of,a,new,member,of,the,ets,gene,family,",",Fli1,",",closely,linked,to,ets-1,.}	0.762
journal.pone.0072092.pdf	RELATION_GENEHPOTERM_journal.pone.0072092.pdf_25_25_19_19_31_32	AMPK/HP:0000819|Diabetes mellitus	{19}	{31,32}	{This,study,provides,a,novel,allosteric,AMPK,activator,for,functional,study,in,vitro,and,in,vivo,and,demonstrates,that,AMPK,allosteric,activators,could,be,a,promising,therapeutic,approach,for,type,2,diabetes,mellitus,and,metabolic,syndrome,.}	0.45
journal.pone.0044482.pdf	RELATION_GENEHPOTERM_journal.pone.0044482.pdf_385_385_5_5_10_10	CD30/HP:0002665|Lymphoma	{5}	{10}	{Cell,lines,L540cy,is,a,CD30,+,human,Hodgkin,’s,lymphoma,cell,line,[,36,],.}	0.416
journal.pgen.1003368.pdf	RELATION_GENEHPOTERM_journal.pgen.1003368.pdf_773_773_21_21_9_9	MYCN/HP:0003006|Neuroblastoma	{21}	{9}	{In,this,case,",",depletion,of,cdk2induced,apoptosis,in,neuroblastoma,cells,that,overexpressed,MYCN,",",whereas,cdk2-depleted,neuroblastoma,cells,with,normal,MYCN,expression,did,not,show,any,phenotype,[,77,],.}	0.648
SCPDFS_48273.pdf	RELATION_GENEHPOTERM_SCPDFS_48273.pdf_32_32_37_37_8_9	TG/HP:0002511|Alzheimer disease	{37}	{8,9}	{Studies,on,neonatal,lethals,include,mice,lacking,the,Alzheimer,disease,3,homolog,(,presenilin-1,),(,TG-000-04-399,),",",which,exhibit,severe,skeletal,malformation,and,abnormalities,of,the,central,nervous,system,‘,5,;,insulin-deﬁcient,mice,(,TG,~,00004-428,),",",which,readily,develop,diabetes,mellitus,",",ketoacidosis,and,liver,steatosislﬁ,;,and,Cdlmlc-ntrll,mice,lacking,the,imprinted,CDK,inhibitor,p57,"\\"",”’,2,(,TG-000-04-365,),",",which,show,numerous,developmental,defects,",",consistent,with,a,causative,role,for,Cdlanlc,in,the,Beckwith,—,"\\\\",X/iedemann,syndrome,”,.}	0.744
journal.pone.0043952.pdf	RELATION_GENEHPOTERM_journal.pone.0043952.pdf_36_36_0_0_5_5	KIT/HP:0100621|Dysgerminoma	{0}	{5}	{KIT,Mutations,in,Gonadoblastoma,and,Dysgerminomas,of,Patients,with,Disorders,of,Sex,Development,(,DSD,),and,Ovarian,Dysgerminomas,.}	0.6
journal.pone.0049498.pdf	RELATION_GENEHPOTERM_journal.pone.0049498.pdf_818_818_25_25_36_37	CCL2/HP:0001658|Myocardial infarction	{25}	{36,37}	{NIcDermott,DH,",",Yang,Q,Kathiresan,S,",",Cupples,LA,",",l,"\\\\",’,Iassaro,Jl,"\\\\",’,I,",",et,al.,(,2005,),CCL2,polymorphisms,are,associated,with,serum,monocyte,chemoattractant,protein-1,levels,and,myocardial,infarction,in,the,Framingha,.}	0.664
journal.pone.0020120.pdf	RELATION_GENEHPOTERM_journal.pone.0020120.pdf_90_90_2_2_5_6	DNAJB1/HP:0000147|Polycystic ovaries	{2}	{5,6}	{DKK1,and,DNAJB1,Genes,in,Polycystic,Ovary,Syndrome}	0.582
journal.pone.0032969.pdf	RELATION_GENEHPOTERM_journal.pone.0032969.pdf_317_317_14_14_20_20	GRID1/HP:0100753|Schizophrenia	{14}	{20}	{Cyc,|,oserine,rescues,the,social,interaction,deficit,in,G,|,uD1,knockout,mice,GRID1,gene,is,strongly,associated,with,schizophrenia,and,ASD,",",disorders,that,are,characterized,by,social,deﬁcits,[,44,—,47,],.}	0.704
journal.pone.0044301.pdf	RELATION_GENEHPOTERM_journal.pone.0044301.pdf_522_522_15_15_19_20	p53/HP:0012056|Cutaneous melanoma	{15}	{19,20}	{Zerp,SF,",",van,Elsas,A,",",Peltenburg,LT,",",Schrier,PI,(,1999,),p53,mutations,in,human,cutaneous,melanoma,correlate,with,sun,exposure,l,),ut,are,not,always,involved,in,melanomagenesis,.}	0.576
journal.pone.0048342.pdf	RELATION_GENEHPOTERM_journal.pone.0048342.pdf_227_227_33_33_19_20	HIF-1/HP:0012125|Prostate cancer	{33}	{19,20}	{Zinc,Downregulates,COX-2,Expression,Levels,in,HIPK2,Depleted,Cells,We,previously,demonstrated,that,zinc,ions,supplementation,in,constitutively,hypoxic,prostate,cancer,cells,or,in,angiogenic,glioblastoma,cells,downregulates,HIF-lot,expression,",",consequently,inhibiting,HIF-1,activity,[,8,],.}	0.738
SCPDFS_45550.pdf	RELATION_GENEHPOTERM_SCPDFS_45550.pdf_85_85_69_69_61_61	CAT/HP:0000526|Aniridia	{69}	{61}	{Depicted,are,the,short,arms,and,the,centromeres,of,the,chromosomes,11,(,not,drawn,to,scale,),from,WAGR,patient,J,K,",",Wilms,tumor,patient,DAR,with,del,11p13,but,no,aniridia,",",and,translocation,chromosomes,associated,with,childhood,T-cell,acute,lymphoblastic,leukemia,(,Williams,et,(,Glaser,et,al.,",",1986,),",",the,translocation,associated,with,familial,aniridia,has,a,chromosome,11,breakpoint,",",between,CAT,and,FSHB,.}	0.648
SCPDFS_46219.pdf	RELATION_GENEHPOTERM_SCPDFS_46219.pdf_67_67_16_16_40_41	DSC/HP:0000083|Renal insufficiency	{16}	{40,41}	{XP,+,DeSanctis,—,XPA,",",Neurologic,disorders,plus,XP,Cacchione,syndrome,XPC,",",hallmarks,(,DSC,),XPD,XFE,XPF,Weight,loss,",",epidermal,atrophy,",",hypertension,",",liver,dysfuntion,",",aneamia,",",osteoporosis,",",kyphosis,",",sarcopenia,",",renal,insufficient,Fanconi,anemia,(,FA,),FANC,",",Pancytopenia,",",cancer,",",bone}	0.788
journal.pone.0102436.pdf	RELATION_GENEHPOTERM_journal.pone.0102436.pdf_146_146_13_13_8_8	L6/HP:0004326|Cachexia	{13}	{8}	{The,effect,of,MR16,—,1,on,cancer,cachexia,in,LLC,—,|,L6,—,bearing,mice,At,day,21,of,our,duplicate,experiments,",",a,total,of,eight,in,ten,mice,survived,in,each,cancer,cachexia,group,(,groups,3,and,4,),",",while,all,ten,mice,survived,in,healthy,control,groups,(,groups,1,and,2,),.}	0.754
SCPDFS_18570.pdf	RELATION_GENEHPOTERM_SCPDFS_18570.pdf_561_561_18_18_5_6	PPAR/HP:0000147|Polycystic ovaries	{18}	{5,6}	{The,genetic,basis,of,the,polycystic,ovary,syndrome,:,a,literature,review,including,discussion,of,PPAR,—,y.,PPAR,Res,.}	0.538
journal.pone.0009821.pdf	RELATION_GENEHPOTERM_journal.pone.0009821.pdf_43_43_20_20_27_29	CD28/HP:0100647|Graves disease	{20}	{27,29}	{Furthermore,",",several,SNPs,",",such,as,A49G,",",CT60,",",JO3l,in,the,CTLA-4,gene,",",rather,than,in,CD28,gene,have,been,revealed,association,with,Graves,’,disease,[,21/28,],.}	0.768
journal.pone.0006967.pdf	RELATION_GENEHPOTERM_journal.pone.0006967.pdf_19_19_0_0_7_8	ZNF93/HP:0012254|Ewing's sarcoma	{0}	{7,8}	{ZNF93,was,overexpressed,in,two,ET-743,resistant,Ewing,sarcoma,cell,lines,as,well,as,in,a,cisplatin,resistant,ovarian,cancer,cell,line,",",but,was,not,overexpressed,in,paclitaxel,resistant,cell,lines,.}	0.612
journal.pone.0040596.pdf	RELATION_GENEHPOTERM_journal.pone.0040596.pdf_61_61_5_5_14_14	GRP78/HP:0100768|Choriocarcinoma	{5}	{14}	{Down,—,regu,|,ating,GRP78,or,blocking,membrane,GRP78,inhibits,cell,fusion,The,choriocarcinoma,"Be\\\\/Vo",cell,line,is,the,most,extensively,used,cellular,in,vitra,model,to,study,villous,trophoblast,fusion,[,20,],.}	0.556
journal.pone.0103475.pdf	RELATION_GENEHPOTERM_journal.pone.0103475.pdf_60_60_2_2_19_19	ZAG/HP:0004326|Cachexia	{2}	{19}	{Indeed,",",ZAG,is,overexpressed,in,many,malignant,tumours,and,is,strongly,associated,with,adipose,tissue,atrophy,in,cancer,cachexia,[,10,],.}	0.472
journal.pone.0081437.pdf	RELATION_GENEHPOTERM_journal.pone.0081437.pdf_114_114_9_9_13_13	CEACAMP8/HP:0100602|Preeclampsia	{9}	{13}	{These,data,indicated,that,LOC391533,",",LOC284100,",",and,CEACAMP8,were,up-regulated,in,preeclampsia,samples,compared,with,NT,samples,(,Figure,2,",",Table,88,),.}	0.55
journal.pone.0015834.pdf	RELATION_GENEHPOTERM_journal.pone.0015834.pdf_108_108_14_14_18_18	PARP3/HP:0003006|Neuroblastoma	{14}	{18}	{In,contrast,to,expression,levels,beyond,detection,limits,in,many,human,cell,lines,",",PARP3,expression,in,the,neuroblastoma,cell,line,SK-N-SH,permits,a,detailed,cellular,analysis,[,9,],.}	0.696
journal.pone.0101342.pdf	RELATION_GENEHPOTERM_journal.pone.0101342.pdf_452_452_33_33_39_41	TLR9/HP:0005202|Helicobacter pylori infection	{33}	{39,40,41}	{Schmausser,B,",",Andrulis,NI,",",Endrich,S,",",Lee,SK,",",Josenhans,C,",",et,al.,(,2004,),Expression,and,subcellular,distribution,of,to11,—,1ike,receptors,TLR4,",",TLR5,and,TLR9,on,the,gastric,epithelium,in,Helicobacter,pylori,infection,.}	0.638
journal.pone.0071777.pdf	RELATION_GENEHPOTERM_journal.pone.0071777.pdf_12_12_16_16_10_10	PDGFRA/HP:0100843|Glioblastoma	{16}	{10}	{A,younger,age,at,diagnosis,and,better,clinical,outcome,in,glioblastoma,patients,is,only,seen,when,PDGFRA,and,KIT,are,co,—,amp,|,iﬁed,.}	0.78
journal.pone.0039449.pdf	RELATION_GENEHPOTERM_journal.pone.0039449.pdf_565_565_19_19_21_23	AEG-1/HP:0005584|Renal cell carcinoma	{19}	{21,22,23}	{Chen,VV,",",Ke,Z,",",Shi,H,",",Yang,S,",",VVang,L,(,2010,),Overexpression,of,AEG-1,in,renal,cell,carcinoma,and,its,correlation,with,tumor,nuclear,grade,and,progression,.}	0.606
journal.pone.0048019.pdf	RELATION_GENEHPOTERM_journal.pone.0048019.pdf_11_11_4_4_14_15	FOXA2/HP:0003003|Colon cancer	{4}	{14,15}	{K6R,mutation,also,downregulated,FOXA2,protein,levels,in,HepG2,hepatocellular,carcinoma,cells,",",HCT116,colon,cancer,cells,and,LNCaP,and,DU145,prostate,cancer,cells,.}	0.53
SCPDFS_45793.pdf	RELATION_GENEHPOTERM_SCPDFS_45793.pdf_528_528_14_14_21_24	NUP214/HP:0006727|T-cell acute lymphoblastic leukemias	{14}	{21,22,23,24}	{6,",",429-439,50,Graux,",",C.,et,al.,(,2004,),Fusion,of,NUP214,to,ABL1,on,ampliﬁed,episomes,in,T-cell,acute,lymphoblastic,leukemia,.}	0.572
journal.pone.0063198.pdf	RELATION_GENEHPOTERM_journal.pone.0063198.pdf_107_107_8_8_17_18	MT/HP:0007875|Congenital blindness	{8}	{17,18}	{(,b,),Univariate,results,showing,activity,in,MT,+,for,high,and,low,motion,conditions,in,congenitally,blind,and,sighted,participants,.}	0.402
journal.pone.0061874.pdf	RELATION_GENEHPOTERM_journal.pone.0061874.pdf_482_482_4_4_28_28	HS/HP:0000726|Dementia	{4}	{28}	{Grabowski,TJ,",",Cho,HS,",",VonsattelJP,",",Rel,),eck,GVV,",",Greenberg,SIVI,(,2001,),Novel,amyloid,precursor,protein,mutation,in,an,Iowa,family,with,dementia,and,severe,cerebral,amyloid,angiopathy,.}	0.552
journal.pgen.1003846.pdf	RELATION_GENEHPOTERM_journal.pgen.1003846.pdf_254_254_25_25_16_20	BDA1/HP:0100266|Synostosis of carpals/tarsals	{25}	{16,18,20}	{proximal,and,distal,symphalangism,",",metacarpophalangeal,synostosis,",",independent,molecular,mechanisms,involving,speciﬁcally,the,"Bl\\\\/IP",and,synostosis,of,carpal,and,tarsal,bones,as,well,as,BDA1,with,severe,receptor,BMPRIA,and,the,BMP,antagonist,NOG,",",respectively,.}	0.494
SCPDFS_132.pdf	RELATION_GENEHPOTERM_SCPDFS_132.pdf_228_228_31_31_24_24	H2/HP:0001009|Telangiectasia	{31}	{24}	{Moreover,",",the,mammalian,homolog,of,Mxc,",",NPAT,",",plays,a,role,in,DNA,repair,by,regulating,the,expression,of,ATM,(,Ataxia,telangiectasia,mutated,),",",in,addition,to,H2,and,H4,(,Medina,et,al.,",",2007,;,White,et,al.,",",201,1,),.}	0.64
journal.pone.0043631.pdf	RELATION_GENEHPOTERM_journal.pone.0043631.pdf_429_429_22_22_28_31	PTPN2/HP:0006727|T-cell acute lymphoblastic leukemias	{22}	{28,29,30,31}	{Kleppe,IVI,",",SoulierJ,",",Asnaﬁ,V,",",1,"\\\\",’,Ientens,N,",",Hornakova,T,",",et,al.,(,2011,),PTPN2,negatively,regulates,oncogenic,JAK1,in,T-cell,acute,lymphoblastic,leukemia,.}	0.596
journal.pone.0026902.pdf	RELATION_GENEHPOTERM_journal.pone.0026902.pdf_72_72_27_27_20_21	GLUT5/HP:0003003|Colon cancer	{27}	{20,21}	{It,has,also,been,demonstrated,that,several,different,cancer,cell,lines,",",including,breast,cancer,",",melanoma,",",Caco-2,(,colonic,cancer,),and,leukemia,over-express,active,GLUT5,transporters,(,15,),.}	0.586
journal.pone.0047522.pdf	RELATION_GENEHPOTERM_journal.pone.0047522.pdf_43_43_6_6_37_39	TLR4/HP:0002354|Memory impairment	{6}	{37,39}	{By,measuring,performance,of,TLR4-deficient,(,TLR4,',/,‘,),and,wild-type,(,TLR4,+,’,*,),mice,in,tests,of,hippocampus-dependent,cognitive,function,",",we,provide,evidence,that,developmental,TLR4,deﬁciency,enhances,spatial,reference,memory,but,impairs,contextual,fear,conditioning,.}	0.55
journal.pone.0040724.pdf	RELATION_GENEHPOTERM_journal.pone.0040724.pdf_338_338_10_10_18_18	PARP/HP:0002861|Melanoma	{10}	{18}	{(,F,),Reduced,STAT3,—,phosphory,|,ation,and,PARP,cleavage,in,human,metastatic,A375,and,Hs294T,melanoma,cell,lines,following,a,24,hour,treatment,with,FLLL62,.}	0.72
journal.pone.0077955.pdf	RELATION_GENEHPOTERM_journal.pone.0077955.pdf_570_570_2_2_12_12	p37/HP:0002861|Melanoma	{2}	{12}	{/,92,p37,protein,promoted,gastric,cancer,cell,",",prostate,carcinoma,and,melanoma,cell,lines,invasiveness,[,"30,31",],.}	0.516
journal.pone.0081540.pdf	RELATION_GENEHPOTERM_journal.pone.0081540.pdf_339_339_0_0_6_7	GRP78/HP:0001402|Hepatocellular carcinoma	{0}	{6,7}	{GRP78,expression,by,immunohistochemistry,in,resected,hepatocellular,carcinoma,(,HCC,),.}	0.688
SCPDFS_10086.pdf	RELATION_GENEHPOTERM_SCPDFS_10086.pdf_204_204_8_8_20_22	AR/HP:0012245|Sex reversal	{8}	{20,22}	{Within,laryngeal,muscle,",",the,down,regulation,of,AR,mRNA,expression,is,greater,in,males,than,in,females,",",thus,reversing,the,sex,difference,in,AR,mRNA,levels,present,at,PM2,.}	0.476
journal.pone.0054347.pdf	RELATION_GENEHPOTERM_journal.pone.0054347.pdf_611_611_29_29_35_36	TNF/HP:0012125|Prostate cancer	{29}	{35,36}	{Ricote,1,"\\\\",’,I,",",Garcia,~,Tuf1on,I,",",Fraile,B,",",Fernandez,C,",",Aller,P,",",et,al.,(,2006,),P38,NIAPK,protects,against,TNF,~,alpha-provoked,apoptosis,in,LNCaP,prostatic,cancer,cells,.}	0.768
journal.pone.0083607.pdf	RELATION_GENEHPOTERM_journal.pone.0083607.pdf_777_777_23_23_31_32	BRAF/HP:0006744|Adrenocortical carcinoma	{23}	{31,32}	{Kotoula,V,",",Sozopoulos,E,",",Litsiou,H,",",Fanourakis,G,",",Koletsa,T,et,al.,(,2009,),Mutational,analysis,of,the,BRAF,",",RAS,and,EGFR,genes,in,human,adrenocortical,carcinomas,.}	0.68
journal.pone.0021858.pdf	RELATION_GENEHPOTERM_journal.pone.0021858.pdf_755_755_19_19_21_22	NR2E3/HP:0007973|Retinal dysplasia	{19}	{21,22}	{Haider,NB,",",NaggertJK,",",Nishina,PlVl,(,2001,),Excess,cone,cell,proliferation,due,to,lack,ofa,functional,NR2E3,causes,retinal,dysplasia,and,degeneration,in,rd7/rd7,mice,.}	0.52
journal.pone.0088703.pdf	RELATION_GENEHPOTERM_journal.pone.0088703.pdf_582_582_24_24_11_12	RS/HP:0003450|Axonal regeneration	{24}	{11,12}	{Collectively,",",we,demonstrate,that,speciﬁc,anti-glycan,Abs,induced,inhibition,of,axon,regeneration,by,triggering,neuroinﬂammation,via,engagement,of,speciﬁc,activating,FC,),/,RS,on,glial,cells,and,converted,proregenerative,environment,of,acutely,injured,mammalian,peripheral,nerves,to,an,inhibitory,milieu,for,axon,regeneration,.}	0.55
SCPDFS_50962.pdf	RELATION_GENEHPOTERM_SCPDFS_50962.pdf_399_399_31_31_18_19	NOS/HP:0002047|Malignant hyperthermia	{31}	{18,19}	{Thus,",",S,—,nitrosylation,is,primarily,responsible,for,the,increased,temperature,sensitivity,of,the,RyR,characteristic,of,malignant,hyperthermia,;,oxidative,stress,seems,to,be,a,secondary,consequence,of,increased,NOS,activity,.}	0.732
journal.pmed.0050093.pdf	RELATION_GENEHPOTERM_journal.pmed.0050093.pdf_81_81_15_15_0_3	COPD/HP:0006510|Chronic obstructive pulmonary disease	{15}	{0,1,2,3}	{Chronic,Obstructive,Pulmonary,Disease,Plasma,samples,from,73,patients,with,chronic,obstructive,pulmonary,disease,(,COPD,),evaluated,at,the,University,of,Pittsburgh,were,available,for,this,study,.}	0.646
journal.pone.0000001.pdf	RELATION_GENEHPOTERM_journal.pone.0000001.pdf_196_196_44_44_14_14	LPS/HP:0002045|Hypothermia	{44}	{14}	{Electrocoagulation,of,the,DMH,blocked,both,cold-seeking,behavior,(,P,=,0.04,),and,hypothermia,(,P,=,0.032,),caused,by,a,high,",",shock-inducing,dose,of,LPS,",",but,it,affected,neither,warmth-seeking,behavior,nor,fever,caused,by,a,low,dose,of,LPS,(,Fig,.}	0.456
journal.pone.0018552.pdf	RELATION_GENEHPOTERM_journal.pone.0018552.pdf_132_132_1_1_11_12	IL-6/HP:0012125|Prostate cancer	{1}	{11,12}	{Dysregulated,IL-6,/,],AK2,signaling,has,also,been,implicated,in,prostate,cancer,tumorigenesis,[,"39,40",],.}	0.692
journal.pone.0028790.pdf	RELATION_GENEHPOTERM_journal.pone.0028790.pdf_75_75_12_12_28_28	ACSL6/HP:0100753|Schizophrenia	{12}	{28}	{We,used,animal,models,to,determine,whether,nicotine,affects,the,expression,of,ACSL6,in,comparative,rodent,brain,areas,thought,to,regulate,nicotine,/,tobacco,use,and,involved,in,schizophrenia,.}	0.438
journal.pone.0044834.pdf	RELATION_GENEHPOTERM_journal.pone.0044834.pdf_174_174_41_41_33_35	CCR5/HP:0011450|CNS infection	{41}	{33,35}	{These,data,show,that,in,the,case,of,Japanese,encephalitis,",",the,absence,of,CCR5,resulted,in,delayed,trafﬁcking,of,leukocytes,into,the,brain,",",despite,the,much,higher,virus,titers,in,the,CNS,of,infected,CCR5,‘,/,',than,CCR5,+,/,+,mice,.}	0.594
journal.pone.0018369.pdf	RELATION_GENEHPOTERM_journal.pone.0018369.pdf_353_353_2_2_7_7	EPHA3/HP:0002861|Melanoma	{2}	{7}	{Mutations,in,EPHA3,have,been,detected,in,melanoma,[,68,],",",and,several,ephrin-derived,peptide,antigens,(,from,EPHA2,",",EPHA3,and,EPHBQ,can,be,recognized,by,cancer-speciﬁc,cytotoxic,T-cells,[,"69,70,7",l,",72",],.}	0.64
journal.pone.0030400.pdf	RELATION_GENEHPOTERM_journal.pone.0030400.pdf_280_280_6_6_24_24	DDT/HP:0002045|Hypothermia	{6}	{24}	{Further,",",as,shown,previously,in,DDT,",",cells,",",which,show,natural,resistance,to,hypothermia,[,2,],the,resistance,of,VTSMAC,to,hypothermia,was,also,mediated,by,CBS,dependent,production,of,H2S,following,the,induction,of,the,vesicular,serotonergic,phenotype,.}	0.656
journal.pone.0017793.pdf	RELATION_GENEHPOTERM_journal.pone.0017793.pdf_78_78_20_20_7_8	GATA4/HP:0000835|Adrenal hypoplasia	{20}	{7,8}	{14,46,",",XY,complete,gonadal,dysgenesis,Adrenal,Hypoplasia,Congenita,Chr8,:1,1659702,~,11694481,(,35,kb,deletion,),GATA4,(,upstream,of,deletion,),15,46,",",XY,complete,gonadal,dysgenesis,Chr13,:42568370,—,42610053,DNAJC15}	0.672
journal.pone.0052993.pdf	RELATION_GENEHPOTERM_journal.pone.0052993.pdf_26_26_4_4_26_28	BMI1/HP:0008711|Benign prostatic hyperplasia	{4}	{26,27,28}	{The,clinical,significance,of,BMI1,as,a,biomarker,could,be,ascertained,from,observation,that,CaP,cells,secrete,this,protein,in,higher,levels,than,cells,representative,of,benign,prostatic,hyperplasia,(,BPH,),.}	0.598
journal.pone.0013263.pdf	RELATION_GENEHPOTERM_journal.pone.0013263.pdf_514_514_8_8_27_27	PIGF/HP:0100602|Preeclampsia	{8}	{27}	{The,significant,differences,in,sFltl,",",sEng,and,PIGF,evident,in,women,at,high-risk,of,preeclampsia,may,support,a,role,for,these,factors,in,the,pathophysiology,of,preeclampsia,.}	0.53
journal.pone.0022314.pdf	RELATION_GENEHPOTERM_journal.pone.0022314.pdf_212_212_25_25_3_4	B2/HP:0000365|Hearing impairment	{25}	{3,4}	{Genetic,examination,in,hearing,impaired,infants,As,shown,in,Table,4,",",1,baby,with,bilateral,moderate,hearing,loss,harbored,only,a,mutated,G,],B2,allele,",",and,1,baby,with,unilateral,profound,hearing,loss,had,none,of,the,4,deafnessassociated,mutations,.}	0.626
journal.pone.0024650.pdf	RELATION_GENEHPOTERM_journal.pone.0024650.pdf_64_64_21_21_12_12	IL-6/HP:0004326|Cachexia	{21}	{12}	{Because,of,the,catabolic,effects,that,may,be,mediated,through,IL-6,during,cachexia,",",several,therapies,have,been,proposed,to,inhibit,IL-6,activity,to,prevent,the,progression,of,cachexia,.}	0.598
journal.pone.0039870.pdf	RELATION_GENEHPOTERM_journal.pone.0039870.pdf_451_451_23_23_30_30	ERK/HP:0001909|Leukemia	{23}	{30}	{Interestingly,",",Konopleva,et,al.,showed,that,MEK,inhibitors,such,as,PD032590l,and,CI-1040,",",which,are,capable,of,inhibiting,the,activation,of,ERK,",",successfully,suppressed,Mcl-l,expression,in,Leukemia,cells,[,36,],.}	0.66
